"규모별","산업별","항목","단위","2003 년","2002 년","2001 년","2000 년","1999 년","1998 년",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","퇴직금등비용[천원]","천원","392.9","156.77471","1186.08697","270.4063","372.73457","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","현물지급비용[천원]","천원","2.9","2.93347","3.25814","4.21806",".26718","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","법정복리비[천원]","천원","255.6","236.64753","223.81373","176.34272","176.38529","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","법정외복리비[천원]","천원","103.8","84.53807","111.17772","93.2157","376.94625","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","모집비[천원]","천원","1.1","1.08822","1.17352",".44724","3.27973","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","교육훈련비[천원]","천원","32.3","28.63621","32.50667","40.69332","44.50133","",
"상용근로자(30인이상)","금융 및 보험관련 서비스업","기타노동비용[천원]","천원","5.1","5.61266","3.22216","2.84701","11.48935","",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","노동비용총액[천원]","천원","2705.4","2388.17875","2215.53441","2252.63763","2333.4791","2194.9",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","현금급여총계[천원]","천원","2106.5","1822.68971","1612.58718","1548.36201","1405.51416","1332.2",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","정액및초과[천원]","천원","1780.9","1551.43426","1352.9496","1284.67348","1165.67438","1087.7",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","상여금등특별급여[천원]","천원","325.6","271.25544","259.63757","263.68853","239.83978","244.5",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","현금급여외 노동비용(계)[천원]","천원","598.9","565.48905","602.94723","704.27561","927.96494","862.7",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","퇴직금등비용[천원]","천원","204.1","219.54187","267.95561","367.86074","649.45359","639.3",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","현물지급비용[천원]","천원","1",".83737",".45797","4.70973",".9313",".4",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","법정복리비[천원]","천원","189.3","175.68259","161.46912","149.68527","129.57335","98.1",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","법정외복리비[천원]","천원","146.9","114.79808","115.35592","127.33451","109.14722","96.2",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","모집비[천원]","천원","3.8","2.74968","2.7998","4.16922","2.43491",".9",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","교육훈련비[천원]","천원","45.4","45.67361","48.30537","44.12986","31.36811","23.5",
"상용근로자(30인이상)","부동산 및 사업서비스업(70-74)","기타노동비용[천원]","천원","8.3","6.20584","6.60343","6.3863","5.05648","4.3",
"상용근로자(30인이상)","부동산업","노동비용총액[천원]","천원","2130","1758.4393","1775.71982","2213.7439","3595.75205","",
"상용근로자(30인이상)","부동산업","현금급여총계[천원]","천원","1442.4","1221.67731","1271.12389","1246.00779","1320.76482","",
"상용근로자(30인이상)","부동산업","정액및초과[천원]","천원","1179.1","1018.95499","1019.84216","996.93535","1098.14651","",
"상용근로자(30인이상)","부동산업","상여금등특별급여[천원]","천원","263.4","202.72231","251.28174","249.07243","222.61831","",
"상용근로자(30인이상)","부동산업","현금급여외 노동비용(계)[천원]","천원","687.5","536.76199","504.59592","967.73611","2274.98723","",
"상용근로자(30인이상)","부동산업","퇴직금등비용[천원]","천원","99.7","133.43089","145.7669","601.32915","1972.83589","",
"상용근로자(30인이상)","부동산업","현물지급비용[천원]","천원","0",".14944","0","1.17154",".44793","",
"상용근로자(30인이상)","부동산업","법정복리비[천원]","천원","228.6","208.57941","186.11407","160.11669","141.74071","",
"상용근로자(30인이상)","부동산업","법정외복리비[천원]","천원","264.5","115.90193","95.32232","145.10195","108.03655","",
"상용근로자(30인이상)","부동산업","모집비[천원]","천원","1.6","1.51726",".43207",".35108",".52626","",
"상용근로자(30인이상)","부동산업","교육훈련비[천원]","천원","67.7","63.02526","55.95095","38.64409","38.87651","",
"상용근로자(30인이상)","부동산업","기타노동비용[천원]","천원","25.4","14.1578","21.00961","21.02161","12.52339","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","노동비용총액[천원]","천원","2444.2","3061.30213","2363.28786","2258.71525","2026.26465","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","현금급여총계[천원]","천원","1971.8","2302.47481","1619.45622","1773.17532","1647.88657","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","정액및초과[천원]","천원","1798.2","1830.03676","1372.65941","1555.13753","1283.83048","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","상여금등특별급여[천원]","천원","173.7","472.43806","246.79681","218.03779","364.05609","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","현금급여외 노동비용(계)[천원]","천원","472.3","758.82731","743.83164","485.53993","378.37808","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","퇴직금등비용[천원]","천원","209.6","445.24118","419.31603","161.39979","86.27938","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","현물지급비용[천원]","천원","0","0","0",".18933","0","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","법정복리비[천원]","천원","178.3","202.81569","172.59588","141.69738","159.31874","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","법정외복리비[천원]","천원","84.3","78.39711","113.46315","146.54996","111.65588","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","모집비[천원]","천원",".1",".52686","4.66265","1.21833","3.23019","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","교육훈련비[천원]","천원",".1","3.91737","11.64987","17.90412","17.39456","",
"상용근로자(30인이상)","기계장비 및 소비용품 임대업","기타노동비용[천원]","천원","0","27.9291","22.14407","16.58101",".49933","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","노동비용총액[천원]","천원","3332.5","3387.44242","3258.29743","3233.48021","2608.38479","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","현금급여총계[천원]","천원","2441","2305.11327","2376.57551","2302.14604","1786.17109","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","정액및초과[천원]","천원","2240.6","2083.69064","1975.87946","1790.2475","1386.1468","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","상여금등특별급여[천원]","천원","200.4","221.42263","400.69605","511.89853","400.02428","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","현금급여외 노동비용(계)[천원]","천원","891.4","1082.32915","881.72192","931.33417","822.2137","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","퇴직금등비용[천원]","천원","218.8","446.03003","245.09544","290.2759","337.68273","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","현물지급비용[천원]","천원","0",".17072",".51052","2.49999","1.01063","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","법정복리비[천원]","천원","251.5","238.61748","209.21424","199.52971","167.98358","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","법정외복리비[천원]","천원","282.4","253.1363","267.08052","279.55683","211.23898","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","모집비[천원]","천원","11.3","6.25387","6.02092","12.85139","8.04335","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","교육훈련비[천원]","천원","122.7","135.07722","149.21751","140.09113","88.46464","",
"상용근로자(30인이상)","정보처리 및 기타 컴퓨터 운용 관련업","기타노동비용[천원]","천원","4.7","3.04353","4.58278","6.52923","7.7898","",
"상용근로자(30인이상)","연구 및 개발업","노동비용총액[천원]","천원","4541.2","3749.27502","3764.13937","3915.74631","3672.41771","",
"상용근로자(30인이상)","연구 및 개발업","현금급여총계[천원]","천원","3323.5","2990.9769","3010.13449","2750.41749","2121.67731","",
"상용근로자(30인이상)","연구 및 개발업","정액및초과[천원]","천원","2630.4","2368.77918","2331.88575","2204.67306","1874.33618","",
"상용근로자(30인이상)","연구 및 개발업","상여금등특별급여[천원]","천원","693.1","622.19772","678.24874","545.74443","247.34113","",
"상용근로자(30인이상)","연구 및 개발업","현금급여외 노동비용(계)[천원]","천원","1217.7","758.29812","754.00488","1165.32882","1550.7404","",
"상용근로자(30인이상)","연구 및 개발업","퇴직금등비용[천원]","천원","776.7","370.20399","395.6088","813.58766","1272.44322","",
"상용근로자(30인이상)","연구 및 개발업","현물지급비용[천원]","천원","0","0","0","0","1.44432","",
"상용근로자(30인이상)","연구 및 개발업","법정복리비[천원]","천원","273.8","251.18042","219.45019","227.96213","161.75932","",
"상용근로자(30인이상)","연구 및 개발업","법정외복리비[천원]","천원","124.8","107.50984","107.31313","97.65182","98.05021","",
"상용근로자(30인이상)","연구 및 개발업","모집비[천원]","천원","2.2","2.19241","3.65637","2.7367",".69713","",
"상용근로자(30인이상)","연구 및 개발업","교육훈련비[천원]","천원","29.5","22.11592","23.78613","18.88128","13.5503","",
"상용근로자(30인이상)","연구 및 개발업","기타노동비용[천원]","천원","10.7","5.09553","4.19027","4.50924","2.7959","",
"상용근로자(30인이상)","기타 사업관련 서비스업","노동비용총액[천원]","천원","2572.6","2104.44893","1855.17345","1766.65777","1598.70505","",
"상용근로자(30인이상)","기타 사업관련 서비스업","현금급여총계[천원]","천원","2215.4","1780.56935","1375.97154","1300.38468","1110.31973","",
"상용근로자(30인이상)","기타 사업관련 서비스업","정액및초과[천원]","천원","1860","1511.74981","1206.82643","1131.56036","938.49841","",
"상용근로자(30인이상)","기타 사업관련 서비스업","상여금등특별급여[천원]","천원","355.4","268.81953","169.14511","168.82433","171.82132","",
"상용근로자(30인이상)","기타 사업관련 서비스업","현금급여외 노동비용(계)[천원]","천원","357.2","323.87958","479.20191","466.27309","488.38531","",
"상용근로자(30인이상)","기타 사업관련 서비스업","퇴직금등비용[천원]","천원","126.4","116.49061","279.28146","279.85256","304.56309","",
"상용근로자(30인이상)","기타 사업관련 서비스업","현물지급비용[천원]","천원","1.8","1.41188",".63067","7.58453",".94113","",
"상용근로자(30인이상)","기타 사업관련 서비스업","법정복리비[천원]","천원","141.1","129.74418","125.33851","110.86482","102.45815","",
"상용근로자(30인이상)","기타 사업관련 서비스업","법정외복리비[천원]","천원","69.2","59.29307","58.16845","57.14927","68.10708","",
"상용근로자(30인이상)","기타 사업관련 서비스업","모집비[천원]","천원","1.4","1.69736","1.80448","1.4353",".90486","",
