"기업규모별","산업분류","항목","단위","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","상여금 및 성과금[천원]","천원","123.8","115.7","102.8","129.2","82.9","130.4",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","간접노동비용(계)[천원]","천원","686.1","726","658.3","656","577.6","578",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","퇴직급여 등의 비용[천원]","천원","249","300.7","255","254","206.5","202.8",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","법정노동비용[천원]","천원","329.3","316.4","312.4","295.1","272.9","273",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","법정외 복지비용[천원]","천원","103.8","105.9","87.7","101.9","96.4","97.4",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","채용관련비용(모집비)[천원]","천원",".8",".9","1.3","1.8",".7","1.9",
"중소규모(상용근로자 10~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","교육훈련비용[천원]","천원","3.3","2","1.9","3.2","1","2.9",
"대규모(상용근로자 300인 이상)","전체","노동비용총액[천원]","천원","7752","7531.8","7608","7129.4","6477.2","6498.2",
"대규모(상용근로자 300인 이상)","전체","직접노동비용(계)[천원]","천원","6049.8","5858.2","5822.6","5497.8","4993.8","5040.9",
"대규모(상용근로자 300인 이상)","전체","정액 및 초과급여[천원]","천원","4717.1","4527.1","4337","4117.9","3882.2","3807.6",
"대규모(상용근로자 300인 이상)","전체","상여금 및 성과금[천원]","천원","1332.8","1331.1","1485.5","1380","1111.7","1233.3",
"대규모(상용근로자 300인 이상)","전체","간접노동비용(계)[천원]","천원","1702.1","1673.6","1785.4","1631.5","1483.4","1457.4",
"대규모(상용근로자 300인 이상)","전체","퇴직급여 등의 비용[천원]","천원","580.3","581.9","767","710.7","614.8","610.4",
"대규모(상용근로자 300인 이상)","전체","법정노동비용[천원]","천원","603","599","562.5","514.4","487.9","467.7",
"대규모(상용근로자 300인 이상)","전체","법정외 복지비용[천원]","천원","459.1","434.2","400.9","363.7","342.3","327.8",
"대규모(상용근로자 300인 이상)","전체","채용관련비용(모집비)[천원]","천원","13","12.4","13.2","9","8.5","9.3",
"대규모(상용근로자 300인 이상)","전체","교육훈련비용[천원]","천원","46.8","46.1","41.8","33.7","29.9","42.1",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","노동비용총액[천원]","천원","10437.7","9423.5","8887.1","10256.4","8711.2","7765.9",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","직접노동비용(계)[천원]","천원","7252","6457.3","6436.9","6292.9","6153.2","5854.9",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","정액 및 초과급여[천원]","천원","4889.8","4382.6","4213.6","4166.3","3990.4","3815.9",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","상여금 및 성과금[천원]","천원","2362.2","2074.6","2223.2","2126.6","2162.7","2039",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","간접노동비용(계)[천원]","천원","3185.8","2966.3","2450.2","3963.6","2558","1911.1",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","퇴직급여 등의 비용[천원]","천원","2079.2","1865.2","1520.2","3101.8","1764.9","1123.7",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","법정노동비용[천원]","천원","817.5","808.1","757.6","718.4","692.4","682",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","법정외 복지비용[천원]","천원","283.4","287.3","164.8","137.8","97","95.7",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","채용관련비용(모집비)[천원]","천원",".7",".5",".7","0","0","0",
"대규모(상용근로자 300인 이상)","B.광업(05~08)","교육훈련비용[천원]","천원","4.9","5.3","6.9","5.5","3.7","9.6",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","노동비용총액[천원]","천원","9643.5","9234.1","9315.3","8833.6","8028.8","8179.8",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","직접노동비용(계)[천원]","천원","7467.3","7100.7","7081.2","6706.1","6050.3","6229",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","정액 및 초과급여[천원]","천원","5465.3","5178","4902.1","4694.3","4446.7","4343.8",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","상여금 및 성과금[천원]","천원","2002","1922.6","2179.2","2011.9","1603.6","1885.2",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","간접노동비용(계)[천원]","천원","2176.2","2133.4","2234.1","2127.4","1978.5","1950.8",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","퇴직급여 등의 비용[천원]","천원","696.1","711.3","930.7","958.3","826.6","822.2",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","법정노동비용[천원]","천원","733.8","714","662.7","598.3","581.7","571.9",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","법정외 복지비용[천원]","천원","665.5","629.7","572.7","524.4","522","488.9",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","채용관련비용(모집비)[천원]","천원","17.3","15.9","14.1","9.4","12.5","14.8",
"대규모(상용근로자 300인 이상)","C.제조업(10~34)","교육훈련비용[천원]","천원","63.5","62.5","53.9","37.1","35.8","53",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","노동비용총액[천원]","천원","10243.3","9800.3","9819.5","9451.6","9476.8","9457.2",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","직접노동비용(계)[천원]","천원","8126.2","7848","7752.7","7706.3","7666.5","7667.4",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","정액 및 초과급여[천원]","천원","5753.5","5695","5652","5628.5","5541.6","5659.9",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","상여금 및 성과금[천원]","천원","2372.7","2153","2100.7","2077.8","2124.9","2007.6",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","간접노동비용(계)[천원]","천원","2117.2","1952.3","2066.8","1745.4","1810.3","1789.7",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","퇴직급여 등의 비용[천원]","천원","860.8","761.5","861.4","500.2","769.8","721.1",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","법정노동비용[천원]","천원","756.1","723.7","715.5","727.4","664.5","625.3",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","법정외 복지비용[천원]","천원","269.3","283.6","302.2","308","233.4","202.3",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","채용관련비용(모집비)[천원]","천원","23.3","15.9","19","24","18.4","16.9",
"대규모(상용근로자 300인 이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","교육훈련비용[천원]","천원","207.7","167.7","168.7","185.8","124.2","224.2",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","노동비용총액[천원]","천원","5026.7","4868.4","4889.9","4716.3","4407.5","4738.2",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","직접노동비용(계)[천원]","천원","4018","3782.6","3703.2","3644.1","3408.9","3827.4",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","정액 및 초과급여[천원]","천원","3838.7","3589.2","3481.6","3338.9","3117.4","3379.5",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","상여금 및 성과금[천원]","천원","179.3","193.4","221.6","305.2","291.5","447.9",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","간접노동비용(계)[천원]","천원","1008.7","1085.8","1186.7","1072.2","998.6","910.8",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","퇴직급여 등의 비용[천원]","천원","376.9","469.6","577.8","541","383.8","311",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","법정노동비용[천원]","천원","421.6","397.5","405.8","375.6","366.3","364.7",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","법정외 복지비용[천원]","천원","206.3","211.6","199.5","144.6","244.2","220.9",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","채용관련비용(모집비)[천원]","천원","1.1","1.1",".9",".4",".2",".6",
"대규모(상용근로자 300인 이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","교육훈련비용[천원]","천원","2.8","5.9","2.7","10.6","4","13.6",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","노동비용총액[천원]","천원","10126.3","9799.3","9967.3","8894","8516.3","8451.3",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","직접노동비용(계)[천원]","천원","7288.9","7306.6","7301.9","6586.6","6273.2","6293.6",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","정액 및 초과급여[천원]","천원","6467.7","6310","6197.7","5633","5442.1","5521.1",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","상여금 및 성과금[천원]","천원","821.3","996.6","1104.2","953.7","831.1","772.5",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","간접노동비용(계)[천원]","천원","2837.4","2492.7","2665.5","2307.3","2243.2","2157.7",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","퇴직급여 등의 비용[천원]","천원","1156.2","828.5","1081.7","839","911","797.8",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","법정노동비용[천원]","천원","1210.1","1234.7","1157.2","1114.6","1014.4","1025.1",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","법정외 복지비용[천원]","천원","401.3","364.4","363.9","303.6","266.7","286.8",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","채용관련비용(모집비)[천원]","천원","8","9.4","10.5","5.7","6","4.5",
"대규모(상용근로자 300인 이상)","F.건설업(41~42)","교육훈련비용[천원]","천원","61.8","55.7","52.2","44.5","45","43.4",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","노동비용총액[천원]","천원","6136.9","6094.6","5784.5","5618.4","5110","5058.3",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","직접노동비용(계)[천원]","천원","4828","4809","4535.1","4379.3","4020.7","3970.5",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","정액 및 초과급여[천원]","천원","4172.8","4076","3853.6","3665.5","3407","3261.1",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","상여금 및 성과금[천원]","천원","655.2","733","681.6","713.8","613.7","709.4",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","간접노동비용(계)[천원]","천원","1308.8","1285.6","1249.4","1239.1","1089.3","1087.8",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","퇴직급여 등의 비용[천원]","천원","456.4","471.1","523.5","571.8","442.4","485.6",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","법정노동비용[천원]","천원","493.4","486.6","442.5","426.3","394.4","358.1",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","법정외 복지비용[천원]","천원","322.6","292.9","250.6","205.7","228.3","212",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","채용관련비용(모집비)[천원]","천원","14.9","10.6","12.2","16.5","9.5","8.2",
"대규모(상용근로자 300인 이상)","G.도매 및 소매업(45~47)","교육훈련비용[천원]","천원","21.5","24.4","20.6","18.7","14.7","23.8",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","노동비용총액[천원]","천원","6790.3","6195.6","5989.2","5819.5","5441.3","6132.7",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","직접노동비용(계)[천원]","천원","5361.2","4852","4658.5","4638.9","4337.3","4872.8",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","정액 및 초과급여[천원]","천원","4466.7","4028.3","3774","3727.3","3567","3857.3",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","상여금 및 성과금[천원]","천원","894.5","823.8","884.5","911.6","770.3","1015.5",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","간접노동비용(계)[천원]","천원","1429.2","1343.6","1330.7","1180.6","1103.9","1259.9",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","퇴직급여 등의 비용[천원]","천원","487.1","483.7","546.7","445.1","352.8","469.3",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","법정노동비용[천원]","천원","530","479.1","442.7","464.9","475.4","454.1",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","법정외 복지비용[천원]","천원","372.9","346.6","302.8","250","254.6","296.4",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","채용관련비용(모집비)[천원]","천원","10.9","10.3","16.6","3.4","1.8","2.5",
"대규모(상용근로자 300인 이상)","H.운수 및 창고업(49~52)","교육훈련비용[천원]","천원","28.4","23.9","22","17.2","19.3","37.5",
"대규모(상용근로자 300인 이상)","I.숙박 및 음식점업(55~56)","노동비용총액[천원]","천원","4043.3","3839.4","3694.7","3440.7","3368.9","3459.4",
"대규모(상용근로자 300인 이상)","I.숙박 및 음식점업(55~56)","직접노동비용(계)[천원]","천원","3189.3","3038.9","2902","2662.6","2615.2","2773.8",
"대규모(상용근로자 300인 이상)","I.숙박 및 음식점업(55~56)","정액 및 초과급여[천원]","천원","2797.1","2654.2","2522.2","2307.5","2263.8","2279.6",
